curva,sentido,Z,kappa,omega2,l1
1,-1,10.409568061983078,1.8403562792806276,NaN,-0.05299851445571657
1,-1,10.34054499273396,1.8650254433910909,NaN,-0.053477524016142676
1,-1,10.271611157927053,1.8904844171396242,NaN,-0.05396706996374233
1,-1,10.2027739629431,1.9167778495541532,NaN,-0.05446777160286906
1,-1,10.134041677410233,1.9439542571057549,NaN,-0.054980306116270874
1,-1,10.065423567670718,1.9720664892891422,NaN,-0.05550541595255305
1,-1,9.996930054728882,2.001172266861122,NaN,-0.05604391741809752
1,-1,9.928572903636926,2.0313348067204906,NaN,-0.05659671071388732
1,-1,9.860365451927644,2.0626235506089317,NaN,-0.05716479171460766
1,-1,9.79232288688889,2.0951150188482184,NaN,-0.05774926585987394
1,-1,9.724462584391972,2.1288938154506916,NaN,-0.058351364620240445
1,-1,9.65680452591538,2.16405381746884,NaN,-0.05897246512016095
1,-1,9.589371815748803,2.200699589807527,NaN,-0.059614113654807274
1,-1,9.522191327703286,2.238948077456971,NaN,-0.06027805403901425
1,-1,9.455294520845422,2.278930640920869,NaN,-0.06096626198979072
1,-1,9.38871847808172,2.320795518400942,NaN,-0.06168098708893967
1,-1,9.322507241736803,2.3647108211279058,NaN,-0.0624248043254211
1,-1,9.256713549460715,2.4108681972908728,NaN,-0.06320067781110496
1,-1,9.19140111624205,2.4594873363814163,NaN,-0.06401204003695976
1,-1,9.126647670730812,2.510821529739809,NaN,-0.06486289102817229
1,-1,9.062549046906005,2.5651645526462525,NaN,-0.06575792298712485
1,-1,8.999224771445402,2.622859180434739,NaN,-0.06670267743922131
1,-1,8.936825797506952,2.6843076735668214,NaN,-0.06770374329619662
1,-1,8.875545353145226,2.7499845092060773,NaN,-0.06876900495007846
1,-1,8.815634345999232,2.820451369941065,NaN,-0.06990794774208034
1,-1,8.757423445835697,2.8963736281903536,NaN,-0.07113201958403598
1,-1,8.701354852470978,2.978535632218113,NaN,-0.07245502199682638
1,-1,8.648027607154146,3.067847607100098,NaN,-0.07389343852947182
1,-1,8.598260064421044,3.1653271948004242,NaN,-0.07546645601319367
1,-1,8.553168422019953,3.272019269650119,NaN,-0.07719511184133424
1,-1,8.514242303621831,3.3887865291576085,NaN,-0.07909943524062207
1,-1,8.483352022419906,3.5158803451038296,NaN,-0.08119188365487019
1,-1,8.462547308533532,3.65228010713683,NaN,-0.08346627213361435
1,-1,8.45350605164369,3.7951360966711047,NaN,-0.08588681171868845
1,-1,8.456797692636153,3.9400851975822206,NaN,-0.0883899891983457
1,-1,8.47158371388434,4.082708181171684,NaN,-0.09090606501408824
1,-1,8.496095726278973,4.219960189830085,NaN,-0.09338316753130424
1,-1,8.528376448483192,4.350452057189434,NaN,-0.09579430197143476
1,-1,8.566722026441079,4.473929880704097,NaN,-0.09813069306071508
1,-1,8.609795062436307,4.590707792261811,NaN,-0.10039330514553604
1,-1,8.656586475459633,4.701318382878903,NaN,-0.1025873150371435
1,-1,8.706342052106846,4.806340920984072,NaN,-0.10471926379937915
1,-1,8.758495521340329,4.906327573318989,NaN,-0.10679575099967818
1,-1,8.812617093354696,5.001776694048317,NaN,-0.1088228977464864
1,-1,8.868376160957316,5.093127167108513,NaN,-0.11080616981426115
1,-1,8.925514791141923,5.180761474669195,NaN,-0.11275036122103022
1,-1,8.983828928115596,5.2650118600387525,NaN,-0.11465964369822597
1,-1,9.043154983917821,5.34616710605365,NaN,-0.11653763826933522
1,-1,9.10336017563034,5.4244789099832165,NaN,-0.1183874893848313
1,-1,9.164335478883963,5.500167500110029,NaN,-0.12021193352344907
1,-1,9.225990424169675,5.573426431348039,NaN,-0.12201335950911946
1,-1,9.288249205231244,5.644426616861717,NaN,-0.12379386019689081
1,-1,9.351047732724542,5.71331969327649,NaN,-0.12555527618346013
1,-1,9.414331377118277,5.780240822941134,NaN,-0.12729923254158954
1,-1,9.478053220173457,5.845311028411082,NaN,-0.12902716962214644
1,-1,9.542172686053068,5.908639141383649,NaN,-0.13074036888642698
1,-1,9.606654458965664,5.97032343490721,NaN,-0.1324399746070991
1,-1,9.67146761937045,6.030452995501761,NaN,-0.13412701214627523
1,-1,9.736584948572466,6.089108881392727,NaN,-0.13580240339974436
1,-1,9.801982364286738,6.1463651043984395,NaN,-0.13746697989273643
1,-1,9.86763845898001,6.202289465943939,NaN,-0.13912149392546969
1,-1,9.933534119549574,6.256944271956856,NaN,-0.14076662809473817
1,-1,9.999652211885037,6.310386946799525,NaN,-0.1424030034589007
1,-1,10.065977317576962,6.36267056269228,NaN,-0.1440311865657214
1,-1,10.132495512834195,6.4138442981065396,NaN,-0.14565169552357263
1,-1,10.199194181794693,6.463953836211123,NaN,-0.1472650052649259
1,-1,10.266061858039562,6.513041712518382,NaN,-0.14887155212536324
1,-1,10.333088089372731,6.5611476193101925,NaN,-0.15047173784044982
1,-1,10.400263321902202,6.608308673149197,NaN,-0.15206593304572072
1,-1,10.467578800220355,6.654559650741763,NaN,-0.1536544803510905
1,-1,10.53502648108077,6.699933197568314,NaN,-0.1552376970495004
1,-1,10.602598958444597,6.744460012997444,NaN,-0.1568158775101909
1,-1,10.670289398148874,6.788169015023571,NaN,-0.1583892952991578
1,-1,10.738091480753553,6.8310874872903256,NaN,-0.15995820506289
1,-1,10.805999351369515,6.873241210664799,NaN,-0.16152284420608684
1,-1,10.87400757546901,6.914654581296766,NaN,-0.16308343438955503
1,-1,10.94211109984228,6.955350716819861,NaN,-0.16464018287071586
1,-1,11.01030521799711,6.995351552118493,NaN,-0.1661932837059864
1,-1,11.078585539407456,7.034677925888383,NaN,-0.167742918831612
1,-1,11.146947962107777,7.073349659052103,NaN,-0.1692892590372938
1,-1,11.215388648204772,7.111385625950492,NaN,-0.170832464845007
1,-1,11.283904001940801,7.148803819110552,NaN,-0.17237268730379318
1,-1,11.35249064999565,7.185621408288218,NaN,-0.17391006870991135
1,-1,11.421145423757308,7.221854794396578,NaN,-0.17544474326053594
1,-1,11.489865343329454,7.257519658854938,NaN,-0.1769768376481749
1,-1,11.558647603074787,7.292631008829028,NaN,-0.17850647160208688
1,-1,11.627489558519907,7.327203218776888,NaN,-0.18003375838223795
1,-1,11.696388714470128,7.361250068666398,NaN,-0.18155880523065446
1,-1,11.765342714202033,7.3947847791881145,NaN,-0.1830817137844825
1,-1,11.834349329618057,7.427820044250822,NaN,-0.1846025804545529
1,-1,11.90340645226175,7.460368061014986,NaN,-0.18612149677283213
1,-1,11.972512085104583,7.492440557691404,NaN,-0.18763854971174473
1,-1,12.0416643350258,7.524048819307914,NaN,-0.18915382197805408
1,-1,12.110861405915976,7.5552037116257855,NaN,-0.1906673922836526
1,-1,12.180101592342984,7.585915703367813,NaN,-0.1921793355954145
1,-1,12.249383273725941,7.616194886904354,NaN,-0.19368972336598997
1,-1,12.318704908968815,7.646050997528135,NaN,-0.19519862374725827
1,-1,12.38806503151067,7.675493431435836,NaN,-0.19670610178796147
1,-1,12.457462244754145,7.704531262523118,NaN,-0.19821221961689872
1,-1,12.526895217837877,7.733173258089018,NaN,-0.19971703661291768
1,-1,12.596362681722129,7.7614278935369265,NaN,-0.2012206095628186
1,-1,12.665863425560095,7.7893033661509214,NaN,-0.2027229928081869
1,-1,12.735396293330119,7.81680760801913,NaN,-0.20422423838205378
1,-1,12.804960180706534,7.843948298169093,NaN,-0.20572439613623084
1,-1,12.874554032149092,7.870732873974381,NaN,-0.20722351386004267
1,-1,12.94417683819281,7.897168541886476,NaN,-0.20872163739116467
1,-1,13.013827632921851,7.923262287541219,NaN,-0.2102188107191667
1,-1,13.083505491612643,7.949020885284675,NaN,-0.2117150760823321
1,-1,13.153209528532717,7.974450907159853,NaN,-0.2132104740582671
1,-1,13.222938894883098,7.999558731391796,NaN,-0.21470504364876636
1,-1,13.292692776873121,8.024350550405831,NaN,-0.21619882235936483
1,-1,13.36247039391754,8.048832378410685,NaN,-0.21769184627396632
1,-1,13.43227099694675,8.07301005857569,NaN,-0.21918415012490836
1,-1,13.502093866821658,8.096889269829138,NaN,-0.22067576735878966
1,-1,13.571938312845568,8.120475533302221,NaN,-0.22216673019836478
1,-1,13.641803671365976,8.143774218441965,NaN,-0.2236570697007812
1,-1,13.711689304459902,8.166790548813669,NaN,-0.22514681581241358
1,-1,13.781594598696785,8.189529607612902,NaN,-0.2266359974205277
1,-1,13.85151896397355,8.211996342904762,NaN,-0.22812464240199215
1,-1,13.921461832416863,8.234195572607321,NaN,-0.229612777669243
1,-1,13.991422657347956,8.256131989234639,NaN,-0.2311004292136598
1,-1,14.061400912305823,8.27781016441387,NaN,-0.23258762214656498
1,-1,14.131396090124895,8.299234553189708,NaN,-0.23407438073795744
1,-1,14.201407702063568,8.320409498128635,NaN,-0.23556072845316334
1,-1,14.27143527698031,8.341339233234581,NaN,-0.23704668798750617
1,-1,14.341478360554232,8.362027887686716,NaN,-0.238532281299151
1,-1,14.411536514547329,8.382479489409329,NaN,-0.24001752964021367
1,-1,14.481609316105715,8.402697968483412,NaN,-0.24150245358625416
1,-1,14.551696357097455,8.422687160408339,NaN,-0.2429870730642538
1,-1,14.621797243484716,8.442450809222061,NaN,-0.24447140737915918
1,-1,14.691911594728126,8.461992570487354,NaN,-0.24595547523909472
1,-1,14.762039043221407,8.481316014151279,NaN,-0.24743929477930632
1,-1,14.832179233754472,8.500424627284481,NaN,-0.24892288358492334
1,-1,14.902331823003271,8.519321816706697,NaN,-0.2504062587126029
1,-1,14.972496479044846,8.53801091150427,NaN,-0.25188943671112085
1,-1,15.042672880896102,8.556495165445199,NaN,-0.2533724336409741
1,-1,15.11286071807495,8.574777759296916,NaN,-0.25485526509304923
1,-1,15.183059690182525,8.592861803051637,NaN,-0.25633794620640016
1,-1,15.253269506505301,8.610750338063896,NaN,-0.25782049168520516
1,-1,15.32348988563599,8.628446339104489,NaN,-0.2593029158149283
1,-1,15.39372055511217,8.645952716334943,NaN,-0.2607852324777417
1,-1,15.463961251071673,8.66327231720637,NaN,-0.26226745516724337
1,-1,15.53421171792384,8.680407928286114,NaN,-0.26374959700251
1,-1,15.604471708035744,8.697362277015836,NaN,-0.26523167074152126
1,-1,15.674740981432619,8.714138033404085,NaN,-0.2667136887939914
1,-1,15.745019305511724,8.730737811656327,NaN,-0.2681956632336258
1,-1,15.815306454768939,8.747164171745483,NaN,-0.26967760580985484
1,-1,15.88560221053742,8.763419620925458,NaN,-0.2711595279590523
1,-1,15.955906360737712,8.779506615190385,NaN,-0.27264144081527764
1,-1,16.026218699638697,8.795427560681954,NaN,-0.274123355220555
1,-1,16.09653902762887,8.811184815046957,NaN,-0.2756052817347271
1,-1,16.166867150997383,8.826780688747519,NaN,-0.2770872306448885
1,-1,16.23720288172439,8.842217446325785,NaN,-0.2785692119744323
1,-1,16.30754603728022,8.857497307625199,NaN,-0.2800512354917232
1,-1,16.377896440432963,8.872622448970063,NaN,-0.2815333107184187
1,-1,16.44825391906403,8.887595004305336,NaN,-0.2830154469374494
1,-1,16.518618305991318,8.902417066298122,NaN,-0.284497653200678
1,-1,16.58898943879961,8.917090687402524,NaN,-0.28597993833626445
1,-1,16.65936715967788,8.931617880889508,NaN,-0.2874623109557204
1,-1,16.729751315263133,8.94600062184284,NaN,-0.2889447794607061
1,-1,16.800141756490518,8.96024084812293,NaN,-0.29042735204955
1,-1,16.87053833844942,8.974340461299413,NaN,-0.29191003672352145
1,-1,16.940940920245204,8.988301327554124,NaN,-0.29339284129286247
1,-1,17.011349364866405,9.00212527855526,NaN,-0.2948757733825934
1,-1,17.081763539057096,9.015814112304135,NaN,-0.296358840438091
1,-1,17.152183313194197,9.029369593955465,NaN,-0.2978420497304653
1,-1,17.222608561169498,9.042793456612173,NaN,-0.29932540836172966
1,-1,17.293039160276194,9.056087402095793,NaN,-0.300808923269793
1,-1,17.36347499109974,9.06925310169329,NaN,-0.30229260123324975
1,-1,17.433915937412802,9.082292196881268,NaN,-0.3037764488760146
1,-1,17.504361886074175,9.095206300028325,NaN,-0.3052604726717736
1,-1,17.57481272693144,9.107996995076483,NaN,-0.30674467894829066
1,-1,17.64526835272725,9.120665838202232,NaN,-0.30822907389154647
1,-1,17.715728659009034,9.133214358458321,NaN,-0.3097136635497467
1,-1,17.786193544042053,9.145644058396517,NaN,-0.31119845383717026
1,-1,17.856662908725557,9.157956414672446,NaN,-0.3126834505379042
1,-1,17.927136656512026,9.170152878632788,NaN,-0.31416865930943727
1,-1,17.997614693329282,9.18223487688582,NaN,-0.31565408568612274
1,-1,18.068096927505383,9.19420381185557,NaN,-0.317139735082551
1,-1,18.138583269696205,9.206061062320284,NaN,-0.31862561279677043
1,-1,18.20907363281556,9.217807983935826,NaN,-0.3201117240134312
1,-1,18.279567931967772,9.22944590974439,NaN,-0.3215980738068077
1,-1,18.35006608438262,9.24097615066914,NaN,-0.3230846671437255
1,-1,18.42056800935252,9.252399995995114,NaN,-0.3245715088863898
1,-1,18.49107362817188,9.26371871383713,NaN,-0.32605860379512447
1,-1,18.56158286407855,9.274933551594676,NaN,-0.32754595653101604
1,-1,18.63209564219725,9.286045736394774,NaN,-0.3290335716584827
1,-1,18.702611889484945,9.297056475522728,NaN,-0.3305214536477493
1,-1,18.773131534678036,9.307966956841428,NaN,-0.3320096068772485
1,-1,18.843654508241336,9.318778349199546,NaN,-0.3334980356359477
1,-1,18.914180742318766,9.329491802828844,NaN,-0.33498674412560236
1,-1,18.984710170685666,9.340108449731193,NaN,-0.3364757364629294
1,-1,19.055242728702694,9.350629404055361,NaN,-0.3379650166817319
1,-1,19.125778353271244,9.361055762464098,NaN,-0.3394545887349377
1,-1,19.196316982790314,9.371388604491713,NaN,-0.34094445649659166
1,-1,19.26685855711479,9.381628992892525,NaN,-0.34243462376377404
1,-1,19.337403017515072,9.391777973980378,NaN,-0.3439250942584723
1,-1,19.407950306637996,9.401836577959555,NaN,-0.344708856078475
1,-1,19.478500368469025,9.411805819247432,NaN,-0.3449995673869509
1,-1,19.549053148295634,9.421686696788841,NaN,-0.345289264455539
1,-1,19.619608592671867,9.431480194362848,NaN,-0.3455779571732127
1,-1,19.690166649383997,9.441187280881767,NaN,-0.3458656552762116
1,-1,19.76072726741729,9.450808910682804,NaN,-0.34615236835125385
1,-1,19.83129039692379,9.460346023812596,NaN,-0.3464381058386527
1,-1,19.90185598919111,9.469799546304818,NaN,-0.34672287703536725
1,-1,19.9724239966122,9.479170390450962,NaN,-0.34700669109796034
1,-1,20.042994372656043,9.488459455064753,NaN,-0.347289557045482
1,-1,20.113567071839242,9.497667625739991,NaN,-0.34757148376228303
1,-1,20.18414204969849,9.506795775102432,NaN,-0.347852480000746
1,-1,20.25471926276386,9.51584476305559,NaN,-0.34813255438395674
1,-1,20.32529866853293,9.524815437020754,NaN,-0.34841171540829613
1,-1,20.39588022544566,9.533708632171312,NaN,-0.34868997144598035
1,-1,20.466463892860038,9.542525171661692,NaN,-0.3489673307475176
1,-1,20.537049631028452,9.551265866850885,NaN,-0.34924380144412553
1,-1,20.60763740107477,9.559931517520852,NaN,-0.3495193915500655
1,-1,20.678227164972075,9.568522912089824,NaN,-0.34979410896493746
1,-1,20.7488188855211,9.577040827820795,NaN,-0.3500679614759098
1,-1,20.819412526329245,9.585486031025201,NaN,-0.3503409567598902
1,-1,20.890008051790247,9.593859277262016,NaN,-0.35061310238565
1,-1,20.96060542706442,9.602161311532297,NaN,-0.35088440581589486
1,-1,21.03120461805948,9.610392868469388,NaN,-0.35115487440929044
1,-1,21.101805591411917,9.618554672524908,NaN,-0.3514245154224224
1,-1,21.1724083144689,9.626647438150474,NaN,-0.3516933360117322
1,-1,21.2430127552707,9.63467186997553,NaN,-0.3519613432353895
1,-1,21.31361888253363,9.642628662981194,NaN,-0.3522285440551261
1,-1,21.384226665633435,9.650518502670252,NaN,-0.35249494533803016
1,-1,21.454836074589192,9.658342065233525,NaN,-0.35276055385829147
1,-1,21.525447080047638,9.66610001771249,NaN,-0.3530253762989143
1,-1,21.59605965326793,9.673793018158554,NaN,-0.3532894192533741
1,-1,21.666673766106857,9.681421715788687,NaN,-0.35355268922726235
1,-1,21.73728939100445,9.688986751137913,NaN,-0.3538151926398666
1,-1,21.807906500969974,9.696488756208383,NaN,-0.35407693582573224
1,-1,21.878525069568337,9.703928354615373,NaN,-0.35433792503618
1,-1,21.94914507090685,9.711306161730183,NaN,-0.35459816644079184
1,-1,22.01976647962237,9.718622784819962,NaN,-0.35485766612886405
1,-1,22.09038927086875,9.725878823184644,NaN,-0.3551164301108288
1,-1,22.161013420304695,9.733074868291057,NaN,-0.3553744643196345
1,-1,22.231638904081887,9.740211503904154,NaN,-0.35563177461211487
1,-1,22.302265698833466,9.7472893062156,NaN,-0.3558883667703039
1,-1,22.372893781662803,9.754308843969664,NaN,-0.356144246502739
1,-1,22.443523130132586,9.761270678586552,NaN,-0.3563994194457343
1,-1,22.51415372225418,9.768175364283211,NaN,-0.3566538911646124
1,-1,22.584785536477277,9.775023448191613,NaN,-0.3569076671549312
1,-1,22.655418551679844,9.781815470474772,NaN,-0.357160752843659
1,-1,22.726052747158285,9.788551964440282,NaN,-0.35741315359035164
1,-1,22.796688102617907,9.79523345665165,NaN,-0.35766487468827834
1,-1,22.867324598163613,9.801860467037367,NaN,-0.357915921365539
1,-1,22.93796221429084,9.80843350899782,NaN,-0.3581662987861622
1,-1,23.008600931876742,9.814953089510075,NaN,-0.3584160120511585
1,-1,23.07924073217158,9.821419709230561,NaN,-0.3586650661995787
1,-1,23.149881596790365,9.827833862595769,NaN,-0.3589134662095269
1,-1,23.220523507704687,9.834196037920954,NaN,-0.35916121699916537
1,-1,23.29116644723477,9.840506717496943,NaN,-0.3594083234276972
1,-1,23.361810398041712,9.846766377684967,NaN,-0.35965479029632297
1,-1,23.432455343119955,9.852975489009737,NaN,-0.3599006223491832
1,-1,23.503101265789905,9.859134516250718,NaN,-0.3601458242742851
1,-1,23.573748149690772,9.865243918531583,NaN,-0.3603904007043931
1,-1,23.64439597877357,9.871304149408061,NaN,-0.3606343562179267
1,-1,23.715044737294296,9.877315656953945,NaN,-0.3608776953398188
1,-1,23.785694409807288,9.88327888384566,NaN,-0.3611204225423636
1,-1,23.856344981158742,9.889194267445031,NaN,-0.36136254224605713
1,-1,23.92699643648038,9.895062239880668,NaN,-0.36160405882040386
1,-1,23.9976487611833,9.90088322812768,NaN,-0.3618449765847228
1,-1,24.06830194095195,9.906657654085999,NaN,-0.3620852998089238
1,-1,24.138955961738276,9.912385934657136,NaN,-0.3623250327142827
1,-1,24.20961080975598,9.918068481819603,NaN,-0.36256417947419384
1,-1,24.28026647147495,9.923705702702941,NaN,-0.36280274421490105
1,-1,24.350922933615813,9.929297999660262,NaN,-0.363040731016228
1,-1,24.421580183144616,9.934845770339608,NaN,-0.3632781439122911
1,-1,24.492238207267647,9.940349407753896,NaN,-0.3635149868921837
1,-1,24.562896993426357,9.945809300349627,NaN,-0.3637512639006737
1,-1,24.63355652929244,9.951225832074348,NaN,-0.3639869788388613
1,-1,24.704216802763,9.956599382442905,NaN,-0.364222135564844
1,-1,24.77487780195584,9.961930326602403,NaN,-0.3644567378943593
1,-1,24.845539515204873,9.967219035396186,NaN,-0.36469078960140977
1,-1,24.916201931055642,9.972465875426451,NaN,-0.36492429441889895
1,-1,24.986865038260927,9.97767120911589,NaN,-0.3651572560392253
1,-1,25.057528825776473,9.982835394768236,NaN,-0.36538967811488343
1,-1,25.128193282756815,9.987958786627578,NaN,-0.36562156425906167
1,-1,25.1988583985512,9.993041734936877,NaN,-0.36585291804619885
1,-1,25.269524162699597,9.998084585995192,NaN,-0.36608374301256524
1,-1,25.340190564928815,10.003087682214117,NaN,-0.3663140426568068
1,-1,25.41085759514869,10.00805136217306,NaN,-0.3665438204404957
1,-1,25.48152524344839,10.012975960673694,NaN,-0.3667730797886612
1,-1,25.552193500092766,10.017861808793358,NaN,-0.367001824090319
1,-1,25.622862355518823,10.022709233937627,NaN,-0.36723005669897785
1,-1,25.69353180033225,10.027518559891838,NaN,-0.36745778093315534
1,-1,25.76420182530404,10.03229010687191,NaN,-0.3676850000768678
1,-1,25.834872421367184,10.037024191574154,NaN,-0.3679117173801223
1,-1,25.905543579613433,10.04172112722427,NaN,-0.3681379360593941
1,-1,25.976215291290146,10.046381223625522,NaN,-0.368363659298094
1,-1,26.046887547797194,10.05100478720611,NaN,-0.3685888902470388
1,-1,26.11756034068396,10.055592121065676,NaN,-0.36881363202490003
1,-1,26.188233661646365,10.060143525021111,NaN,-0.3690378877186511
1,-1,26.258907502524004,10.064659295651506,NaN,-0.36926166038400576
1,-1,26.329581855297313,10.06913972634245,NaN,-0.36948495304584805
1,-1,26.400256712084822,10.073585107329468,NaN,-0.36970776869865873
1,-1,26.47093206514045,10.077995725740854,NaN,-0.36993011030692813
1,-1,26.54160790685087,10.082371865639699,NaN,-0.3701519808055664
1,-1,26.612284229732946,10.086713808065285,NaN,-0.37037338310030593
1,-1,26.682961026431187,10.09102183107377,NaN,-0.37059432006809484
1,-1,26.7536382897153,10.095296209778198,NaN,-0.3708147945574851
1,-1,26.82431601247777,10.099537216387889,NaN,-0.371034809389016
1,-1,26.894994187731495,10.103745120247124,NaN,-0.3712543673555878
1,-1,26.965672808607493,10.10792018787329,NaN,-0.37147347122282964
1,-1,27.036351868352632,10.112062682994292,NaN,-0.3716921237294664
1,-1,27.107031360327422,10.11617286658546,NaN,-0.371910327587669
1,-1,27.177711278003855,10.120250996905824,NaN,-0.3721280854834096
1,-1,27.24839161496329,10.124297329533775,NaN,-0.37234540007680456
1,-1,27.319072364894378,10.128312117402208,NaN,-0.37256227400245523
1,-1,27.38975352159105,10.13229561083308,NaN,-0.3727787098697795
1,-1,27.46043507895052,10.136248057571361,NaN,-0.3729947102633373
1,-1,27.53111703097135,10.140169702818591,NaN,-0.3732102777431595
1,-1,27.601799371751554,10.144060789265748,NaN,-0.3734254148450615
1,-1,27.67248209548673,10.147921557125688,NaN,-0.37364012408095226
1,-1,27.74316519646825,10.15175224416501,NaN,-0.37385440793914804
1,-1,27.81384866908148,10.155553085735562,NaN,-0.37406826888467126
1,-1,27.884532507804025,10.159324314805223,NaN,-0.3742817093595426
1,-1,27.95521670720403,10.16306616198841,NaN,-0.37449473178308657
1,-1,28.02590126193851,10.166778855576062,NaN,-0.37470733855220273
1,-1,28.096586166751703,10.17046262156503,NaN,-0.3749195320416616
1,-1,28.167271416473476,10.174117683687227,NaN,-0.3751313146043773
1,-1,28.237957006017755,10.177744263438141,NaN,-0.3753426885716833
1,-1,28.30864293038098,10.181342580105014,NaN,-0.37555365625360254
1,-1,28.37932918464061,10.184912850794563,NaN,-0.37576421993911147
1,-1,28.45001576395364,10.188455290460265,NaN,-0.37597438189640375
1,-1,28.52070266355516,10.191970111929217,NaN,-0.37618414437314673
1,-1,28.59138987875694,10.195457525928656,NaN,-0.37639350959673157
1,-1,28.662077404946043,10.198917741111986,NaN,-0.3766024797745302
1,-1,28.732765237583468,10.20235096408445,NaN,-0.3768110570941322
1,-1,28.803453372202824,10.205757399428439,NaN,-0.3770192437235928
1,-1,28.87414180440902,10.209137249728416,NaN,-0.3772270418116662
1,-1,28.94483052987699,10.2124907155954,NaN,-0.37743445348804683
1,-1,29.015519544350443,10.21581799569118,NaN,-0.37764148086359056
1,-1,29.086208843640634,10.219119286752106,NaN,-0.37784812603054835
1,-1,29.15689842362517,10.222394783612517,NaN,-0.37805439106278893
1,-1,29.227588280246824,10.225644679227917,NaN,-0.3782602780160227
1,-1,29.298278409512385,10.22886916469768,NaN,-0.3784657889280041
1,-1,29.36896880749153,10.232068429287489,NaN,-0.3786709258187701
1,-1,29.43965947031571,10.235242660451455,NaN,-0.3788756906908276
1,-1,29.510350394177067,10.238392043853894,NaN,-0.37908008552936967
1,-1,29.58104157532736,10.241516763390775,NaN,-0.379284112302487
1,-1,29.651733010076946,10.24461700121086,NaN,-0.3794877729613583
1,-1,29.72242469479372,10.247692937736558,NaN,-0.3796910694404514
1,-1,29.79311662590214,10.250744751684476,NaN,-0.3798940036577211
1,-1,29.863808799882232,10.253772620085599,NaN,-0.3800965775148043
1,-1,29.934501213268632,10.256776718305304,NaN,-0.38029879289719914
1,-1,30.005193862649627,10.25975722006299,NaN,-0.38050065167446545
1,-1,30.075886744666242,10.262714297451478,NaN,-0.3807021557003959
1,-1,30.146579856011325,10.265648120956085,NaN,-0.3809033068132088
1,-1,30.217273193428653,10.26855885947346,NaN,-0.38110410683571594
1,-1,30.287966753712055,10.271446680330177,NaN,-0.38130455757551107
1,-1,30.358660533704565,10.274311749300983,NaN,-0.38150466082513357
1,-1,30.429354530297573,10.277154230626897,NaN,-0.38170441836224434
1,-1,30.500048740429996,10.279974287032948,NaN,-0.38190383194979044
1,-1,30.570743161087478,10.282772079745717,NaN,-0.3821029033361789
1,-1,30.64143778930159,10.285547768510666,NaN,-0.38230163425543306
1,-1,30.712132622149056,10.288301511609117,NaN,-0.3825000264273586
1,-1,30.782827656750978,10.291033465875131,NaN,-0.38269808155769924
1,-1,30.8535228902721,10.293743786712033,NaN,-0.3828958013383037
1,-1,30.924218319920065,10.29643262810877,NaN,-0.38309318744726006
1,-1,30.994913942944695,10.299100142656043,NaN,-0.3832902415490744
1,-1,31.065609756637283,10.301746481562201,NaN,-0.383486965294798
1,-1,31.1363057583299,10.304371794668876,NaN,-0.383683360322193
1,-1,31.20700194539471,10.306976230466498,NaN,-0.3838794282558699
1,-1,31.277698315243303,10.309559936109517,NaN,-0.38407517070743363
1,-1,31.34839486532604,10.312123057431444,NaN,-0.3842705892756235
1,-1,31.419091593131405,10.314665738959674,NaN,-0.3844656855464617
1,-1,31.48978849618538,10.317188123930164,NaN,-0.3846604610933797
1,-1,31.560485572050816,10.319690354301796,NaN,-0.3848549174773699
1,-1,31.631182818326828,10.322172570770679,NaN,-0.3850490562471018
1,-1,31.701880232648197,10.324634912784157,NaN,-0.38524287893907355
1,-1,31.77257781268478,10.327077518554676,NaN,-0.3854363870777281
1,-1,31.843275556140945,10.329500525073474,NaN,-0.3856295821755925
1,-1,31.913973460754992,10.33190406812403,NaN,-0.3858224657333974
1,-1,31.9846715242986,10.334288282295393,NaN,-0.38601503924021235
1,-1,32.055369744576296,10.336653300995305,NaN,-0.3862073041735592
1,-1,32.1260681194249,10.338999256463165,NaN,-0.38639926199954455
1,-1,32.196766646713016,10.341326279782816,NaN,-0.3865909141729696
1,-1,32.267465324340506,10.343634500895105,NaN,-0.3867822621374617
1,-1,32.338164150237986,10.3459240486104,NaN,-0.3869733073255824
1,-1,32.40886312236633,10.348195050620848,NaN,-0.3871640511589477
1,-1,32.479562238716184,10.35044763351246,NaN,-0.38735449504833896
1,-1,32.55026149730748,10.352681922777117,NaN,-0.387544640393823
1,-1,32.62096089618898,10.354898042824347,NaN,-0.3877344885848566
1,-1,32.69166043343779,10.357096116992988,NaN,-0.38792404100040084
1,-1,32.76236010715892,10.359276267562715,NaN,-0.38811329900901875
1,-1,32.83305991548484,10.361438615765303,NaN,-0.3883022639690095
1,-1,32.903759856575036,10.363583281795927,NaN,-0.38849093722847866
1,-1,32.97445992861559,10.365710384824142,NaN,-0.38867932012546763
1,-1,33.04516012981873,10.367820043004869,NaN,-0.38886741398805347
1,-1,33.11586045842246,10.369912373489111,NaN,-0.38905522013443633
1,-1,33.1865609126901,10.371987492434615,NaN,-0.38924273987305713
1,-1,33.25726149090992,10.374045515016352,NaN,-0.3894299745026892
1,-1,33.32796219139474,10.376086555436919,NaN,-0.38961692531253317
1,-1,33.39866301248155,10.378110726936717,NaN,-0.38980359358231853
1,-1,33.4693639525311,10.38011814180411,NaN,-0.3899899805823945
1,-1,33.54006500992755,10.382108911385362,NaN,-0.39017608757383243
1,-1,33.61076618307813,10.38408314609451,NaN,-0.39036191580851043
